id,opened,closed,updated,status,resp_agcy,category,req_type,req_details,address,district,neighborhood,point,source,media_url
4593010,3/20/15 16:56,,3/23/15 12:45,Open,DPW Ops Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Dumpster blocking parking space,Intersection of 8TH ST and TEHAMA ST,6,South of Market,"(37.7757938053201, -122.411069277528)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550cb386df861c2f469ca682/report.jpg
4593007,3/20/15 16:53,,3/20/15 16:58,Open,DPW Ops Queue,Tree Maintenance,Trees - Damaging_Property,Lifted_sidewalk_tree_roots,Intersection of LOMBARD ST and OCTAVIA ST,2,Marina,"(37.8006783288269, -122.42947094678)",Voice In,
4592997,3/20/15 16:49,,3/20/15 16:52,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Electricians,"BUILDING 350 ELLIS STREET, , SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.785238443, -122.4121239)",Voice In,
4592987,3/20/15 16:47,,4/3/15 11:13,Open,DPT SignShop Surveyed - Area 1 Queue,Sign Repair,Sign - Defaced,Other - Defaced; support - OK,"2484 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.757292567295, -122.418977469847)",Open311,
4592984,3/20/15 16:45,,3/22/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Other_enter_additional_details_below - Offensive,"2434 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.758097361268, -122.419053848152)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550cb125df861c2f469ca635/photo_20150320_164514.jpg
4592983,3/20/15 16:45,,3/30/15 7:46,Open,DPT Abandoned Vehicles Work Queue,Abandoned Vehicle,Abandoned Vehicle -,silver/gre - Hyundai - hatchback - 3VJC436,"86 MULLEN AVE, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.746308048832, -122.409208396019)",Voice In,
4592979,3/20/15 16:44,,3/24/15 7:37,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_commercial_property,40 ft zone requested from 04/20/2015 to 04/20/2015,"446 BRYANT ST, SAN FRANCISCO, CA, 94107",6,South of Market,"(37.782537210367, -122.394923416662)",Voice In,
4592975,3/20/15 16:43,,3/21/15 11:35,Open,RPD Natural Areas Queue,General Requests,rpd - rpd_other - request_for_service,rpd - rpd_other - request_for_service,"John McLaren Park, , SAN FRANCISCO, CA, 94134",10,Visitacion Valley,"(37.718084329, -122.4190726)",Voice In,
4592974,3/20/15 16:43,,3/25/15 12:00,Open,DPW BSM Queue,Sidewalk or Curb,Missing_Side_Sewer_Vent_Cover,Missing_Side_Sewer_Vent_Cover,"2430 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.758161744953, -122.419059958762)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550cb079df861c2f469ca618/photo_20150320_164123.jpg
4592965,3/20/15 16:40,,3/23/15 14:51,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_commercial_property,40 ft zone requested from 04/07/2015 to 04/07/2015,"446 BRYANT ST, SAN FRANCISCO, CA, 94107",6,South of Market,"(37.782537210367, -122.394923416662)",Voice In,
4592908,3/20/15 16:19,,3/21/15 2:00,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"761 TEHAMA ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.775045538948, -122.411824131781)",Open311,http://cdn.freedomspeaks.com/FileStorage/2015-03/b646a7b45ba54e648cc1ed50931fa1bc_xl.png
4592886,3/20/15 16:10,,3/22/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Mail_box - Offensive,Intersection of TURK ST and VAN NESS AVE,5,Downtown/Civic Center,"(37.7819608703767, -122.420638088249)",Open311,
4592885,3/20/15 16:10,,3/20/15 16:10,Open,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Lifted_sidewalk_tree_roots,"1200 DOLORES ST, SAN FRANCISCO, CA, 94110",8,Noe Valley,"(37.750065781444, -122.425250385516)",Web Self Service,
4592880,3/20/15 16:07,,3/20/15 16:08,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"163 HIGHLAND AVE, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.737821908063, -122.422056442171)",Voice In,
4592873,3/20/15 16:04,,3/21/15 11:33,Open,RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Structural_Maintenance,Plumbing,"Noe Valley Courts, , SAN FRANCISCO, CA, 94114",8,Noe Valley,"(37.751403616, -122.4389212)",Voice In,
4592864,3/20/15 16:01,,3/20/15 16:01,Open,DPW BSM Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,News_rack - Not_Offensive,Intersection of BATTERY ST and SACRAMENTO ST,3,Financial District,"(37.7941342056952, -122.40014861782)",Open311,
4592835,3/20/15 15:53,,3/25/15 14:57,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,40 ft zone requested from 03/28/2015 to 03/28/2015,"3343 24TH ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.752029280553, -122.419283733656)",Voice In,
4592829,3/20/15 15:50,,3/20/15 15:52,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"856 PACIFIC AVE, Apt J, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.797024732681, -122.409350219144)",Voice In,
4592820,3/20/15 15:47,,3/20/15 16:22,Open,DPW BUF Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"2667 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",11,Outer Mission,"(37.714007282351, -122.448259158438)",Voice In,
4592769,3/20/15 15:30,,3/21/15 3:35,Open,DPW Ops Queue,Illegal Postings,Illegal Posting - Multiple_Postings,Multiple_Postings,"2362 15TH ST, SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.765836764775, -122.436608420017)",Web Self Service,
4592734,3/20/15 15:24,,3/21/15 6:30,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Liquids - Oil/Paint/Other,"1065 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",3,North Beach,"(37.799031995435, -122.404150945766)",Voice In,
4592710,3/20/15 15:18,,3/20/15 15:50,Open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of CALIFORNIA ST and VAN NESS AVE,3,Nob Hill,"(37.7903696268019, -122.422329094456)",Voice In,
4592685,3/20/15 15:12,,3/23/15 11:56,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,40 ft zone requested from 03/31/2015 to 03/31/2015,"845 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Downtown/Civic Center,"(37.788386837632, -122.414215438217)",Voice In,
4592679,3/20/15 15:10,,3/23/15 12:00,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_equipment blocking parking space,Intersection of BROADWAY and LYON ST,2,Presidio,"(37.7928107214995, -122.446446049498)",Open311,
4592674,3/20/15 15:09,,3/21/15 11:21,Open,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Horticultural_Bushes_Plants,"Louis Sutter Playground, , SAN FRANCISCO, CA, 94134",10,Excelsior,"(37.722459639, -122.4139238)",Open311,
4592664,3/20/15 15:07,,3/21/15 9:22,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1515 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",9,Mission,"(37.748875764667, -122.415745116954)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c9a28df861c2f469ca50e/report.jpg
4592654,3/20/15 15:02,,3/20/15 15:56,Open,DPW Ops Queue,Graffiti Private Property,Offensive Graffiti on Private Property,Building_commercial - Offensive,"201 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.797116614106, -122.40586171691)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c98f7df861c2f469ca4f9/report.jpg
4592646,3/20/15 15:00,,3/25/15 12:00,Open,DPW BSM Queue,Sidewalk or Curb,Missing_Side_Sewer_Vent_Cover,Missing_Side_Sewer_Vent_Cover,"3017 20TH ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.758883114, -122.411061554)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c9884df861c2f469ca4e0/1426888674226.jpg
4592643,3/20/15 14:59,,3/23/15 11:49,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,60 ft zone requested from 03/29/2015 to 03/29/2015,"184 ARGUELLO BLVD, SAN FRANCISCO, CA, 94118",2,Presidio Heights,"(37.786993010579, -122.459035767588)",Voice In,
4592628,3/20/15 14:55,,3/20/15 14:58,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Routine,Steam Fitters,"2468 POST ST, Apt 124, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.784018054785, -122.442478784407)",Voice In,
4592600,3/20/15 14:42,,3/24/15 7:39,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Other_Event_Type,80 ft zone requested from 04/25/2015 to 04/25/2015,"925 STOCKTON ST, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.794392142091, -122.408109502877)",Voice In,
4592573,3/20/15 14:33,,3/20/15 15:40,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"350 MCALLISTER ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.780853863088, -122.417801997631)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c9231df861c2f469ca4a0/photo_20150320_143334.jpg
4592568,3/20/15 14:30,,3/21/15 12:54,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"251 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94103",9,Mission,"(37.769155484338, -122.417640309703)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c917cdf861c2f469ca494/photo_20150320_143020.jpg
4592543,3/20/15 14:18,,3/23/15 9:30,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,60 ft zone requested from 03/31/2015 to 04/01/2015,"374 28TH ST, SAN FRANCISCO, CA, 94131",8,Noe Valley,"(37.745168453747, -122.430687100271)",Voice In,
4592539,3/20/15 14:16,,3/20/15 14:18,Open,SFFD Bureau of Fire Prevention Queue,General Requests,fire_department - bureau_fire_prevention - customer_callback,fire_department - bureau_fire_prevention - customer_callback,"622 NAPLES ST, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.718981673925, -122.432826617749)",Voice In,
4592529,3/20/15 14:12,,3/20/15 14:12,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"738 STOCKTON ST, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.792808970358, -122.407495395994)",Integrated Agency,
4592528,3/20/15 14:12,,3/20/15 14:12,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"907 SACRAMENTO ST, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.792800491892, -122.408109042355)",Integrated Agency,
4592483,3/20/15 13:56,,3/21/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Signal_box - Not_Offensive,Intersection of PARAISO PL and SLOAT BLVD,7,Lakeshore,"(37.734497035, -122.482350095)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c898fdf861c2f469ca43c/report.jpg
4592462,3/20/15 13:49,,4/6/15 7:56,Open,DPW BSM Queue,Graffiti Public Property,Offensive Graffiti on Public Property,News_rack - Offensive,"1609 WALLER ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.768522772173, -122.450634004988)",Open311,
4592458,3/20/15 13:47,,3/23/15 15:45,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,80 ft zone requested from 03/30/2015 to 03/30/2015,"225 SERRANO DR, SAN FRANCISCO, CA, 94132",7,Lakeshore,"(37.719383601528, -122.478801200582)",Voice In,
4592449,3/20/15 13:43,,3/21/15 9:00,Open,DPW Ops Queue,Damaged Property,Damaged Fire_Police_Callbox,Fire_Police_Callbox,"2850 NORIEGA ST, SAN FRANCISCO, CA, 94122",4,Outer Sunset,"(37.75359077219, -122.494490677441)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c8677df861c2f469ca425/report.jpg
4592435,3/20/15 13:40,,3/20/15 13:43,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"1515 SUNNYDALE AVE, SAN FRANCISCO, CA, 94134",10,Visitacion Valley,"(37.711894629582, -122.416138915401)",Voice In,
4592434,3/20/15 13:40,,3/21/15 7:45,Open,DPW Ops Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,"1703 BRODERICK ST, SAN FRANCISCO, CA, 94115",2,Western Addition,"(37.786127289088, -122.442054448477)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c85b9df861c2f469ca414/report.jpg
4592406,3/20/15 13:31,,3/23/15 9:31,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,100 ft zone requested from 03/31/2015 to 03/31/2015,"229 DOWNEY ST, SAN FRANCISCO, CA, 94117",5,Haight Ashbury,"(37.76485328532, -122.446836334543)",Voice In,
4592405,3/20/15 13:31,,3/20/15 13:33,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"220 WEST POINT RD, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.73518950237, -122.379203306697)",Voice In,
4592403,3/20/15 13:30,,3/20/15 13:55,Open,PUC Streetlights Queue,Streetlights,Streetlight - Pole_Damaged,Pole_Damaged on Concrete Pole,"880 DUNCAN ST, SAN FRANCISCO, CA, 94131",8,Noe Valley,"(37.745430128338, -122.439562064737)",Voice In,
4592400,3/20/15 13:30,,3/20/15 13:33,Open,SFFD Other Queue,General Requests,fire_department - sffd_other - request_for_service,fire_department - sffd_other - request_for_service,Intersection of 24TH ST and TREAT AVE,9,Mission,"(37.7525728208692, -122.412995081497)",Voice In,
4592368,3/20/15 13:23,,3/21/15 5:36,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,"154 EDDY ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.784289379589, -122.410220090188)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c81c1df861c2f469ca3b1/photo_20150320_132308.jpg
4592366,3/20/15 13:23,,3/20/15 13:23,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"201 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",3,Chinatown,"(37.797116614106, -122.40586171691)",Integrated Agency,
4592365,3/20/15 13:23,,3/20/15 13:23,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"735 MONTGOMERY ST, SAN FRANCISCO, CA, 94111",3,Financial District,"(37.79624888436, -122.403590732721)",Integrated Agency,
4592349,3/20/15 13:18,,3/20/15 13:28,Open,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Cayuga Playground, 301 NAGLEE AVE, SAN FRANCISCO, CA, 94112",11,Outer Mission,"(37.713888079, -122.4502975)",Twitter,
4592335,3/20/15 13:16,,3/21/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Mail_box - Not_Offensive,Intersection of GRANADA AVE and HOLLOWAY AVE,7,Ocean View,"(37.7218431240432, -122.457163051847)",Web Self Service,
4592330,3/20/15 13:15,,3/22/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Pole - Not_Offensive,Intersection of FILLMORE ST and HAYES ST,5,Western Addition,"(37.7758344070154, -122.431198557278)",Twitter,
4592323,3/20/15 13:13,,3/20/15 13:16,Open,311 HA SR Queue,SFHA Requests,SFHA Priority - Urgent,Plumbers,"1806 SUNNYDALE AVE, SAN FRANCISCO, CA, 94134",10,Visitacion Valley,"(37.712314369907, -122.417113536775)",Voice In,
4592299,3/20/15 13:09,,3/21/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Signal_box - Not_Offensive,Intersection of COLUMBUS AVE and JACKSON ST,3,Financial District,"(37.7963019491983, -122.404412084402)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c7e55df861c2f469ca381/report.jpg
4592260,3/20/15 12:55,,3/23/15 9:31,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,25 ft zone requested from 03/31/2015 to 04/02/2015,"2582 19TH AVE, SAN FRANCISCO, CA, 94116",7,Parkside,"(37.739687735821, -122.475226284465)",Voice In,
4592196,3/20/15 12:39,,3/20/15 12:42,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_materials blocking parking space,"235 SADOWA ST, SAN FRANCISCO, CA, 94112",11,Ocean View,"(37.712174718402, -122.460381109834)",Voice In,
4592149,3/20/15 12:21,,3/20/15 12:21,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"938 GEARY ST, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.786275630584, -122.418777087605)",Integrated Agency,
4592137,3/20/15 12:18,,3/23/15 9:00,Open,DPW Ops Queue,Graffiti Private Property,Offensive Graffiti on Private Property,Building_other - Offensive,"51 GROVE ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.778627557509, -122.416380384452)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c7263df861c2f469ca2cf/photo_20150320_121731.jpg
4592130,3/20/15 12:15,,3/20/15 12:25,Open,SFFD Bureau of Fire Prevention Queue,General Requests,fire_department - bureau_fire_prevention - customer_callback,fire_department - bureau_fire_prevention - customer_callback,"2868 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.751052686671, -122.418570326369)",Voice In,
4592127,3/20/15 12:15,,3/24/15 12:00,Open,DPW BSM Queue,Graffiti Public Property,Offensive Graffiti on Public Property,News_rack - Offensive,Intersection of 39TH AVE and BALBOA ST,1,Outer Richmond,"(37.7756178072866, -122.499454699061)",Voice In,
4592068,3/20/15 11:59,,3/21/15 5:39,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,"666 ELLIS ST, Apt 102, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.78441622092, -122.417196237907)",Web Self Service,
4592066,3/20/15 11:59,,3/21/15 5:38,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,"646 ELLIS ST, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.784462202512, -122.416837751056)",Web Self Service,
4592063,3/20/15 11:58,,3/20/15 12:55,Open,DPW BUF Queue,General Requests,dpw - buf - complaint,dpw - buf - complaint,"625 POTRERO AVE, SAN FRANCISCO, CA, 94110",10,Mission,"(37.761413218817, -122.406923385631)",Voice In,
4592058,3/20/15 11:55,,3/23/15 14:52,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_commercial_property,40 ft zone requested from 04/09/2015 to 04/10/2015,"229 ELLIS ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.785012718531, -122.409947659142)",Voice In,
4592055,3/20/15 11:55,,3/20/15 11:55,Open,DPT Color Curb Queue,Color Curb,Red Color Curb Request for ,Red Color Curb Request for ,"2832 OCTAVIA ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.798461726657, -122.428863326918)",Web Self Service,
4592052,3/20/15 11:54,,3/21/15 5:35,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,Intersection of ECKER ST and MISSION ST,6,Financial District,"(37.7891772893379, -122.398315692158)",Voice In,
4592051,3/20/15 11:53,,3/24/15 7:35,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,35 ft zone requested from 04/19/2015 to 04/19/2015,"105 PALM AVE, SAN FRANCISCO, CA, 94118",2,Presidio Heights,"(37.783650651194, -122.458059447324)",Voice In,
4592036,3/20/15 11:50,,3/24/15 7:36,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,35 ft zone requested from 04/19/2015 to 04/19/2015,"1979 BUSH ST, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.787282686748, -122.429658478387)",Voice In,
4592030,3/20/15 11:48,,3/22/15 9:00,Open,DPW Ops Queue,Graffiti Public Property,Offensive Graffiti on Public Property,Street - Offensive,"72 GOUGH ST, SAN FRANCISCO, CA, 94102",5,Downtown/Civic Center,"(37.773435011761, -122.422065843997)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/550c6b67df861c2f469ca24e/photo_20150320_114754.jpg
